,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth,run,mean_wolves,mean_sheep,mean_grass,wolves,sheep,grass
1497,188,62,12,25,5,5,72,14,94.74400321900325,94.74400321900325,1602.8900627150629,120.0,40.0,1499.0
1498,188,62,12,25,5,5,72,15,91.54400321900324,91.54400321900324,1600.023396048396,72.0,58.0,1456.0
1499,188,62,12,25,5,5,72,16,90.91900321900324,90.91900321900324,1611.210896048396,62.0,32.0,1635.0
1500,188,62,12,25,5,5,72,17,91.97782674841501,91.97782674841501,1608.210896048396,80.0,40.0,1584.0
1501,188,62,12,25,5,5,72,18,91.7556045261928,91.7556045261928,1609.2664516039517,76.0,36.0,1603.0
1502,188,62,12,25,5,5,72,19,93.54507821040333,93.54507821040333,1594.161188446057,110.0,51.0,1316.0
1503,188,62,12,25,5,5,72,20,91.49507821040332,91.49507821040332,1613.161188446057,69.0,29.0,1696.0
1504,188,62,12,25,5,5,72,21,94.01888773421285,94.01888773421285,1599.8278551127237,122.0,31.0,1416.0
1505,188,62,12,25,5,5,72,22,92.15525137057648,92.15525137057648,1603.19149147636,81.0,49.0,1490.0
1506,188,62,12,25,5,5,72,23,92.6335122401417,92.6335122401417,1613.7567088676644,92.0,19.0,1733.0
1507,188,62,12,25,5,5,72,24,92.55017890680836,92.55017890680836,1609.1733755343312,90.0,30.0,1623.0
1508,188,62,12,25,5,15,25,1,16.0,189.0,1105.0,16.0,189.0,1105.0
1509,188,62,12,25,5,15,25,2,12.0,12.0,1315.0,8.0,115.0,1525.0
1510,188,62,12,25,5,15,25,3,10.333333333333334,10.333333333333334,1370.3333333333333,3.0,92.0,1691.0
1511,188,62,12,25,5,15,25,4,22.333333333333336,22.333333333333336,1221.8333333333333,51.0,209.0,1097.0
1512,188,62,12,25,5,15,25,5,12.133333333333335,12.133333333333335,1359.0333333333333,0.0,83.0,1783.0
1513,188,62,12,25,5,15,25,6,12.800000000000002,12.800000000000002,1275.533333333333,4.0,161.0,1282.0
1514,188,62,12,25,5,15,25,7,17.8,17.8,1271.8190476190473,39.0,156.0,1256.0
1515,188,62,12,25,5,15,25,8,14.55,14.55,1312.8190476190473,13.0,96.0,1584.0
1516,188,62,12,25,5,15,25,9,15.883333333333333,15.883333333333333,1240.596825396825,25.0,276.0,934.0
1517,188,62,12,25,5,15,25,10,16.083333333333336,16.083333333333336,1250.7968253968252,27.0,246.0,1036.0
1518,188,62,12,25,5,15,25,11,13.62878787878788,13.62878787878788,1348.796825396825,0.0,44.0,2114.0
1519,188,62,12,25,5,15,25,12,14.62878787878788,14.62878787878788,1272.963492063492,12.0,183.0,1204.0
1520,188,62,12,25,5,15,25,13,15.167249417249419,15.167249417249419,1261.5019536019533,19.0,226.0,1055.0
1521,188,62,12,25,5,15,25,14,13.881535131535133,13.881535131535133,1286.6448107448105,1.0,137.0,1407.0
1522,188,62,12,25,5,15,25,15,14.348201798201801,14.348201798201801,1281.178144078144,8.0,158.0,1325.0
1523,188,62,12,25,5,15,25,16,14.160701798201801,14.160701798201801,1332.178144078144,5.0,36.0,2141.0
1524,188,62,12,25,5,15,25,17,15.160701798201801,15.160701798201801,1282.5310852546147,22.0,141.0,1297.0
1525,188,62,12,25,5,15,25,18,15.049590687090692,15.049590687090692,1296.9199741435034,20.0,112.0,1556.0
1526,188,62,12,25,5,15,25,19,15.260117002880165,15.260117002880165,1286.4462899329772,24.0,147.0,1357.0
1527,188,62,12,25,5,15,25,20,14.160117002880165,14.160117002880165,1285.8962899329772,2.0,138.0,1346.0
1528,188,62,12,25,5,15,25,21,17.44583128859445,17.44583128859445,1273.4200994567866,71.0,207.0,1084.0
1529,188,62,12,25,5,15,25,22,14.400376743139903,14.400376743139903,1280.3291903658776,4.0,174.0,1236.0
1530,188,62,12,25,5,15,25,23,15.44385500400947,15.44385500400947,1276.285712105008,28.0,192.0,1143.0
1531,188,62,12,25,5,15,25,24,14.360521670676137,14.360521670676137,1284.4940454383416,2.0,158.0,1340.0
1532,188,62,12,25,5,15,25,25,16.800521670676137,16.800521670676137,1274.8140454383415,63.0,187.0,1098.0
1533,188,62,12,25,5,15,25,26,14.492829362983828,14.492829362983828,1286.2755838998798,3.0,135.0,1396.0
1534,188,62,12,25,5,15,25,27,16.60394047409494,16.60394047409494,1280.053361677658,60.0,173.0,1228.0
1535,188,62,12,25,5,15,25,28,16.10394047409494,16.10394047409494,1276.303361677658,46.0,192.0,1123.0
1536,188,62,12,25,5,15,25,29,14.931526680991492,14.931526680991492,1287.0274996086926,12.0,132.0,1434.0
1537,188,62,12,25,5,15,25,30,14.531526680991494,14.531526680991494,1286.5608329420259,0.0,130.0,1420.0
1538,188,62,12,25,5,15,25,31,14.59604281002375,14.59604281002375,1282.52857487751,2.0,159.0,1295.0
1539,188,62,12,25,5,15,72,1,1.0,54.0,1766.0,1.0,54.0,1766.0
1540,188,62,12,25,5,15,72,2,12.5,12.5,1384.0,24.0,152.0,1002.0
1541,188,62,12,25,5,15,72,3,4.5,4.5,1337.0,0.0,222.0,861.0
1542,188,62,12,25,5,15,72,4,4.5,4.5,1466.75,0.0,94.0,1380.0
1543,188,62,12,25,15,5,25,1,579.0,0.0,2577.0,579.0,0.0,2577.0
1544,188,62,12,25,15,5,25,2,702.0,702.0,2552.0,825.0,0.0,2527.0
1545,188,62,12,25,15,5,25,3,642.0,642.0,2548.6666666666665,645.0,0.0,2517.0
1546,188,62,12,25,15,5,25,4,599.5,599.5,2564.9166666666665,475.0,0.0,2582.0
1547,188,62,12,25,15,5,25,5,649.1,649.1,2554.7166666666662,723.0,0.0,2531.0
1548,188,62,12,25,15,5,25,6,622.2666666666665,622.2666666666665,2563.2166666666667,562.0,0.0,2582.0
1549,188,62,12,25,15,5,25,7,607.9809523809523,607.9809523809523,2565.3595238095236,462.0,0.0,2597.0
1550,188,62,12,25,15,5,25,8,649.1059523809523,649.1059523809523,2554.2345238095236,791.0,0.0,2508.0
1551,188,62,12,25,15,5,25,9,635.7726190476191,635.7726190476191,2556.1234126984123,671.0,0.0,2525.0
1552,188,62,12,25,15,5,25,10,629.872619047619,629.872619047619,2561.423412698412,612.0,0.0,2578.0
1553,188,62,12,25,15,5,25,11,633.5998917748918,633.5998917748918,2558.877958152958,653.0,0.0,2550.0
1554,188,62,12,25,15,5,25,12,640.6832251082251,640.6832251082251,2553.4612914862914,738.0,1.0,2485.0
1555,188,62,12,25,15,5,25,13,628.5293789543789,628.5293789543789,2558.2305222555224,580.0,2.0,2547.0
1556,188,62,12,25,15,5,25,14,638.029378954379,638.029378954379,2555.944807969808,713.0,0.0,2515.0
1557,188,62,12,25,15,5,25,15,628.9627122877123,628.9627122877123,2561.0114746364748,577.0,0.0,2591.0
1558,188,62,12,25,15,5,25,16,635.5877122877123,635.5877122877123,2560.5114746364748,683.0,0.0,2583.0
1559,188,62,12,25,15,5,25,17,637.8818299347711,637.8818299347711,2559.0408864011806,722.0,0.0,2558.0
1560,188,62,12,25,15,5,25,18,636.27071882366,636.27071882366,2559.4297752900698,693.0,0.0,2565.0
1561,188,62,12,25,15,5,25,19,631.3233504026074,631.3233504026074,2559.4297752900698,599.0,0.0,2565.0
1562,188,62,12,25,15,5,72,1,145.0,185.0,1360.0,145.0,185.0,1360.0
1563,188,62,12,25,15,5,72,2,108.0,108.0,1674.5,71.0,77.0,1989.0
1564,188,62,12,25,15,5,72,3,119.33333333333333,119.33333333333333,1556.8333333333333,105.0,99.0,1636.0
1565,188,62,12,25,15,5,72,4,107.83333333333333,107.83333333333333,1702.8333333333333,59.0,32.0,2220.0
1566,188,62,12,25,15,5,72,5,122.23333333333332,122.23333333333332,1490.8333333333333,131.0,269.0,1160.0
1567,188,62,12,25,15,5,72,6,109.39999999999999,109.39999999999999,1636.3333333333333,54.0,70.0,2033.0
1568,188,62,12,25,15,5,72,7,114.82857142857142,114.82857142857142,1600.4761904761904,92.0,108.0,1782.0
1569,188,62,12,25,15,5,72,8,108.45357142857142,108.45357142857142,1659.3511904761904,41.0,34.0,2253.0
1570,188,62,12,25,15,5,72,9,110.78690476190475,110.78690476190475,1641.906746031746,62.0,52.0,2096.0
1571,188,62,12,25,15,5,72,10,117.08690476190475,117.08690476190475,1584.006746031746,125.0,149.0,1517.0
1572,188,62,12,25,15,5,72,11,113.54145021645019,113.54145021645019,1590.0976551226552,86.0,189.0,1584.0
1573,188,62,12,25,15,5,72,12,110.95811688311686,110.95811688311686,1620.597655122655,55.0,81.0,1950.0
1574,188,62,12,25,15,5,72,13,113.72734765234762,113.72734765234762,1616.5207320457318,91.0,63.0,1897.0
1575,188,62,12,25,15,5,72,14,114.01306193806191,114.01306193806191,1609.9493034743032,95.0,95.0,1805.0
1576,188,62,12,25,15,5,72,15,113.14639527139524,113.14639527139524,1595.2159701409698,82.0,155.0,1584.0
1577,188,62,12,25,15,5,72,16,110.83389527139524,110.83389527139524,1620.7159701409698,45.0,94.0,1992.0
1578,188,62,12,25,15,5,72,17,112.48095409492464,112.48095409492464,1620.127734846852,73.0,76.0,1982.0
1579,188,62,12,25,15,5,72,18,113.75873187270243,113.75873187270243,1607.7388459579633,96.0,90.0,1759.0
1580,188,62,12,25,15,5,72,19,112.33767924112348,112.33767924112348,1585.1598985895423,69.0,253.0,1330.0
1581,188,62,12,25,15,5,72,20,113.58767924112348,113.58767924112348,1607.6098985895424,94.0,134.0,1779.0
1582,188,62,12,25,15,5,72,21,116.25434590779017,116.25434590779017,1575.8003747800187,150.0,262.0,1111.0
1583,188,62,12,25,15,5,72,22,113.70889136233562,113.70889136233562,1596.3912838709277,94.0,153.0,1564.0
1584,188,62,12,25,15,5,72,23,112.44802179711823,112.44802179711823,1609.17389256658,65.0,102.0,1858.0
1585,188,62,12,25,15,5,72,24,112.15635513045156,112.15635513045156,1598.8822258999132,58.0,184.0,1611.0
1586,188,62,12,25,15,5,72,25,111.75635513045155,111.75635513045155,1625.6822258999132,48.0,0.0,2281.0
1587,188,62,12,25,15,5,72,26,111.87173974583617,111.87173974583617,1621.6822258999132,51.0,34.0,2177.0
1588,188,62,12,25,15,5,72,27,113.35322122731766,113.35322122731766,1612.6451888628765,91.0,54.0,1933.0
1589,188,62,12,25,15,5,72,28,111.60322122731766,111.60322122731766,1626.323760291448,42.0,21.0,2316.0
1590,188,62,12,25,15,5,72,29,111.60322122731765,111.60322122731765,1619.6685878776548,42.0,45.0,2123.0
1591,188,62,12,25,15,15,25,1,0.0,0.0,2601.0,0.0,0.0,2601.0
1592,188,62,12,25,15,15,25,2,0.0,0.0,2601.0,0.0,0.0,2601.0
1593,188,62,12,25,15,15,72,1,0.0,0.0,2070.0,0.0,0.0,2070.0
1594,188,62,12,72,5,5,25,1,556.0,0.0,2601.0,556.0,0.0,2601.0
1595,188,62,12,72,5,5,72,1,325.0,0.0,2256.0,325.0,0.0,2256.0
1596,188,62,12,72,5,15,25,1,0.0,0.0,2601.0,0.0,0.0,2601.0
1597,188,62,12,72,5,15,72,1,3.0,0.0,2525.0,3.0,0.0,2525.0
1598,188,62,12,72,15,5,25,1,1959.0,0.0,2601.0,1959.0,0.0,2601.0
1599,188,62,12,72,15,5,72,1,521.0,0.0,2408.0,521.0,0.0,2408.0
1600,188,62,12,72,15,15,25,1,1.0,0.0,2601.0,1.0,0.0,2601.0
1601,188,62,12,72,15,15,72,1,0.0,0.0,2334.0,0.0,0.0,2334.0
1602,188,62,38,25,5,5,25,1,607.0,7.0,2151.0,607.0,7.0,2151.0
1603,188,62,38,25,5,5,25,2,502.0,502.0,2189.5,397.0,2.0,2228.0
1604,188,62,38,25,5,5,25,3,417.0,417.0,2166.8333333333335,142.0,22.0,2160.0
1605,188,62,38,25,5,5,25,4,494.0,494.0,2201.8333333333335,450.0,2.0,2300.0
1606,188,62,38,25,5,5,25,5,453.8,453.8,2208.8333333333335,249.0,5.0,2335.0
1607,188,62,38,25,5,5,25,6,492.9666666666667,492.9666666666667,2212.666666666667,484.0,1.0,2358.0
1608,188,62,38,25,5,5,25,7,450.53809523809525,450.53809523809525,2194.3809523809527,187.0,8.0,2230.0
1609,188,62,38,25,5,5,25,8,452.66309523809525,452.66309523809525,2164.0059523809523,204.0,19.0,1987.0
1610,188,62,38,25,5,5,25,9,457.88531746031754,457.88531746031754,2197.228174603175,251.0,11.0,2286.0
1611,188,62,38,25,5,5,25,10,462.58531746031747,462.58531746031747,2212.1281746031746,298.0,1.0,2435.0
1612,188,62,38,25,5,5,25,11,465.58531746031747,465.58531746031747,2206.3099927849926,331.0,4.0,2371.0
1613,188,62,38,25,5,5,25,12,468.2519841269841,468.2519841269841,2204.5599927849926,363.0,1.0,2350.0
1614,188,62,38,25,5,5,25,13,470.2519841269841,470.2519841269841,2189.867685092685,389.0,7.0,2159.0
1615,188,62,38,25,5,5,25,14,463.32341269841265,463.32341269841265,2190.5105422355423,292.0,16.0,2168.0
1616,188,62,38,25,5,5,25,15,468.32341269841265,468.32341269841265,2196.1772089022083,367.0,3.0,2253.0
1617,188,62,38,25,5,5,25,16,466.57341269841265,466.57341269841265,2196.1147089022083,339.0,3.0,2252.0
1618,188,62,38,25,5,5,72,1,218.0,7.0,1619.0,218.0,7.0,1619.0
1619,188,62,38,25,5,5,72,2,293.0,293.0,1542.0,368.0,15.0,1465.0
1620,188,62,38,25,5,5,72,3,232.33333333333334,232.33333333333334,1638.0,186.0,2.0,1753.0
1621,188,62,38,25,5,5,72,4,242.33333333333334,242.33333333333334,1616.25,226.0,6.0,1666.0
1622,188,62,38,25,5,5,72,5,233.73333333333335,233.73333333333335,1635.45,183.0,10.0,1762.0
1623,188,62,38,25,5,5,72,6,243.9,243.9,1648.283333333333,244.0,12.0,1839.0
1624,188,62,38,25,5,5,72,7,246.7571428571429,246.7571428571429,1620.2833333333333,264.0,9.0,1643.0
1625,188,62,38,25,5,5,72,8,236.3821428571429,236.3821428571429,1614.9083333333333,181.0,16.0,1600.0
1626,188,62,38,25,5,5,72,9,241.493253968254,241.493253968254,1610.7972222222222,227.0,8.0,1563.0
1627,188,62,38,25,5,5,72,10,251.29325396825402,251.29325396825402,1599.9972222222223,325.0,6.0,1455.0
1628,188,62,38,25,5,5,72,11,232.65689033189037,232.65689033189037,1620.7244949494948,120.0,16.0,1683.0
1629,188,62,38,25,5,5,72,12,237.65689033189037,237.65689033189037,1625.8911616161615,180.0,6.0,1745.0
1630,188,62,38,25,5,5,72,13,239.5030441780442,239.5030441780442,1633.5834693084691,204.0,1.0,1845.0
1631,188,62,38,25,5,5,72,14,253.28875846375848,253.28875846375848,1608.3691835941834,397.0,10.0,1492.0
1632,188,62,38,25,5,5,72,15,244.48875846375847,244.48875846375847,1617.3691835941834,265.0,7.0,1627.0
1633,188,62,38,25,5,5,72,16,238.48875846375847,238.48875846375847,1626.5566835941834,169.0,4.0,1774.0
1634,188,62,38,25,5,5,72,17,242.60640552258198,242.60640552258198,1624.380213005948,239.0,7.0,1737.0
1635,188,62,38,25,5,5,72,18,243.93973885591535,243.93973885591535,1616.3246574503926,263.0,7.0,1592.0
1636,188,62,38,25,5,5,72,19,250.6765809611785,250.6765809611785,1610.114131134603,391.0,6.0,1474.0
1637,188,62,38,25,5,5,72,20,242.27658096117852,242.27658096117852,1621.264131134603,223.0,1.0,1697.0
1638,188,62,38,25,5,5,72,21,239.80039048498804,239.80039048498804,1624.549845420317,171.0,6.0,1766.0
1639,188,62,38,25,5,5,72,22,241.4367541213517,241.4367541213517,1626.3225726930445,207.0,6.0,1805.0
1640,188,62,38,25,5,5,72,23,245.48023238222123,245.48023238222123,1614.6269205191315,300.0,9.0,1536.0
1641,188,62,38,25,5,5,72,24,240.98023238222126,240.98023238222126,1618.710253852465,192.0,12.0,1634.0
1642,188,62,38,25,5,5,72,25,245.14023238222126,245.14023238222126,1612.8702538524649,296.0,19.0,1488.0
1643,188,62,38,25,5,5,72,26,245.6786939206828,245.6786939206828,1616.3317923140035,310.0,9.0,1578.0
1644,188,62,38,25,5,5,72,27,241.93795317994207,241.93795317994207,1623.5169774991887,209.0,8.0,1772.0
1645,188,62,38,25,5,5,72,28,245.5808103227992,245.5808103227992,1614.6598346420458,311.0,14.0,1524.0
1646,188,62,38,25,5,5,72,29,243.47736204693715,243.47736204693715,1617.3839725730802,250.0,6.0,1603.0
1647,188,62,38,25,5,5,72,30,240.0440287136038,240.0440287136038,1622.250639239747,147.0,6.0,1749.0
1648,188,62,38,25,5,5,72,31,241.3666093587651,241.3666093587651,1616.6699940784567,188.0,15.0,1576.0
1649,188,62,38,25,5,5,72,32,240.2416093587651,240.2416093587651,1617.9199940784567,152.0,14.0,1616.0
1650,188,62,38,25,5,5,72,33,242.81736693452268,242.81736693452268,1617.1927213511842,237.0,7.0,1592.0
1651,188,62,38,25,5,5,72,34,242.99383752275796,242.99383752275796,1618.6044860570664,243.0,9.0,1640.0
1652,188,62,38,25,5,5,72,35,245.27955180847223,245.27955180847223,1617.2044860570666,323.0,14.0,1591.0
1653,188,62,38,25,5,5,72,36,240.02955180847226,240.02955180847226,1623.2322638348444,134.0,9.0,1808.0
1654,188,62,38,25,5,5,72,37,242.51603829495878,242.51603829495878,1619.6646962672767,226.0,1.0,1676.0
1655,188,62,38,25,5,5,72,38,242.46340671601138,242.46340671601138,1617.6120646883292,224.0,11.0,1598.0
1656,188,62,38,25,5,15,25,1,0.0,69.0,1928.0,0.0,69.0,1928.0
1657,188,62,38,25,5,15,25,2,4.5,4.5,1477.0,9.0,232.0,1026.0
1658,188,62,38,25,5,15,25,3,1.8333333333333333,1.8333333333333333,1594.0,1.0,147.0,1377.0
1659,188,62,38,25,5,15,25,4,7.833333333333334,7.833333333333334,1487.25,25.0,253.0,950.0
1660,188,62,38,25,5,15,25,5,6.4333333333333345,6.4333333333333345,1502.45,18.0,225.0,1026.0
1661,188,62,38,25,5,15,25,6,3.4333333333333336,3.4333333333333336,1630.1166666666668,0.0,75.0,1792.0
1662,188,62,38,25,5,15,25,7,5.147619047619047,5.147619047619047,1558.4023809523808,12.0,145.0,1290.0
1663,188,62,38,25,5,15,25,8,3.897619047619048,3.897619047619048,1562.2773809523808,2.0,139.0,1321.0
1664,188,62,38,25,5,15,25,9,6.11984126984127,6.11984126984127,1562.1662698412697,22.0,170.0,1320.0
1665,188,62,38,25,5,15,25,10,5.31984126984127,5.31984126984127,1558.9662698412696,14.0,170.0,1288.0
1666,188,62,38,25,5,15,25,11,4.592568542568543,4.592568542568543,1575.6935425685422,6.0,118.0,1472.0
1667,188,62,38,25,5,15,25,12,5.092568542568542,5.092568542568542,1550.6935425685424,12.0,190.0,1172.0
1668,188,62,38,25,5,15,25,13,4.63103008103008,4.63103008103008,1604.232004107004,6.0,69.0,1868.0
1669,188,62,38,25,5,15,25,14,4.2024586524586525,4.2024586524586525,1556.732004107004,0.0,189.0,1203.0
1670,188,62,38,25,5,15,25,15,5.002458652458653,5.002458652458653,1593.998670773671,12.0,80.0,1762.0
1671,188,62,38,25,5,15,25,16,5.314958652458652,5.314958652458652,1579.311170773671,17.0,115.0,1527.0
1672,188,62,38,25,5,15,25,17,4.432605711282182,4.432605711282182,1567.0758766560239,2.0,155.0,1319.0
1673,188,62,38,25,5,15,25,18,4.377050155726626,4.377050155726626,1597.7425433226906,1.0,66.0,1871.0
1674,188,62,38,25,5,15,72,1,37.0,118.0,1180.0,37.0,118.0,1180.0
1675,188,62,38,25,5,15,72,2,32.0,32.0,880.0,27.0,318.0,580.0
1676,188,62,38,25,5,15,72,3,28.0,28.0,1021.0,15.0,186.0,1003.0
1677,188,62,38,25,5,15,72,4,24.25,24.25,1132.0,0.0,118.0,1447.0
1678,188,62,38,25,5,15,72,5,24.25,24.25,1129.2,0.0,111.0,1433.0
1679,188,62,38,25,15,5,25,1,2166.0,0.0,2598.0,2166.0,0.0,2598.0
1680,188,62,38,25,15,5,25,2,2348.5,2348.5,2586.5,2531.0,0.0,2575.0
1681,188,62,38,25,15,5,25,3,2198.8333333333335,2198.8333333333335,2589.8333333333335,2082.0,0.0,2585.0
1682,188,62,38,25,15,5,25,4,2250.0833333333335,2250.0833333333335,2593.3333333333335,2287.0,0.0,2599.0
1683,188,62,38,25,15,5,25,5,2251.2833333333338,2251.2833333333338,2588.9333333333334,2293.0,0.0,2577.0
1684,188,62,38,25,15,5,25,6,2260.2833333333333,2260.2833333333333,2591.6000000000004,2347.0,0.0,2593.0
1685,188,62,38,25,15,5,25,7,2186.5690476190475,2186.5690476190475,2592.7428571428577,1831.0,0.0,2601.0
1686,188,62,38,25,15,5,25,8,2244.9440476190475,2244.9440476190475,2592.1178571428577,2298.0,0.0,2596.0
1687,188,62,38,25,15,5,25,9,2229.7218253968254,2229.7218253968254,2592.451190476191,2161.0,0.0,2599.0
1688,188,62,38,25,15,5,25,10,2248.221825396825,2248.221825396825,2591.251190476191,2346.0,0.0,2587.0
1689,188,62,38,25,15,5,25,11,2257.4036435786434,2257.4036435786434,2589.6148268398274,2447.0,0.0,2569.0
1690,188,62,38,25,15,5,25,12,2229.4869769119764,2229.4869769119764,2592.198160173161,2112.0,0.0,2600.0
1691,188,62,38,25,15,5,25,13,2249.33313075813,2249.33313075813,2591.5058524808533,2370.0,0.0,2591.0
1692,188,62,38,25,15,5,25,14,2236.7617021867018,2236.7617021867018,2591.862995337996,2194.0,0.0,2596.0
1693,188,62,38,25,15,5,25,15,2250.7617021867018,2250.7617021867018,2591.396328671329,2404.0,0.0,2589.0
1694,188,62,38,25,15,5,25,16,2239.5742021867018,2239.5742021867018,2590.646328671329,2225.0,0.0,2577.0
1695,188,62,38,25,15,5,25,17,2222.3977315984666,2222.3977315984666,2591.9404463183873,1933.0,0.0,2599.0
1696,188,62,38,25,15,5,25,18,2242.619953820689,2242.619953820689,2590.66266854061,2297.0,0.0,2576.0
1697,188,62,38,25,15,5,25,19,2245.093638031215,2245.093638031215,2591.1889843300833,2344.0,0.0,2586.0
1698,188,62,38,25,15,5,25,20,2245.793638031215,2245.793638031215,2590.888984330083,2358.0,0.0,2580.0
1699,188,62,38,25,15,5,25,21,2240.6031618407387,2240.6031618407387,2590.936603377702,2249.0,0.0,2581.0
1700,188,62,38,25,15,5,72,1,515.0,0.0,2208.0,515.0,0.0,2208.0
1701,188,62,38,25,15,5,72,2,524.0,524.0,2220.0,533.0,0.0,2232.0
1702,188,62,38,25,15,5,72,3,521.3333333333334,521.3333333333334,2217.6666666666665,525.0,0.0,2225.0
1703,188,62,38,25,15,5,72,4,556.5833333333334,556.5833333333334,2183.6666666666665,666.0,0.0,2089.0
1704,188,62,38,25,15,5,72,5,519.7833333333334,519.7833333333334,2208.6666666666665,482.0,0.0,2214.0
1705,188,62,38,25,15,5,72,6,543.2833333333334,543.2833333333334,2205.666666666666,623.0,0.0,2196.0
1706,188,62,38,25,15,5,72,7,536.1404761904762,536.1404761904762,2205.6666666666665,573.0,0.0,2196.0
1707,188,62,38,25,15,15,25,1,0.0,0.0,2601.0,0.0,0.0,2601.0
1708,188,62,38,25,15,15,25,2,0.0,0.0,2601.0,0.0,0.0,2601.0
1709,188,62,38,25,15,15,72,1,0.0,0.0,1950.0,0.0,0.0,1950.0
1710,188,62,38,72,5,5,25,1,713.0,0.0,2597.0,713.0,0.0,2597.0
1711,188,62,38,72,5,5,72,1,488.0,0.0,2112.0,488.0,0.0,2112.0
1712,188,62,38,72,5,15,25,1,0.0,0.0,2601.0,0.0,0.0,2601.0
1713,188,62,38,72,5,15,72,1,0.0,0.0,2388.0,0.0,0.0,2388.0
1714,188,62,38,72,15,5,25,1,4676.0,0.0,2600.0,4676.0,0.0,2600.0
1715,188,62,38,72,15,5,72,1,1989.0,0.0,2245.0,1989.0,0.0,2245.0
1716,188,62,38,72,15,15,25,1,24.0,0.0,2601.0,24.0,0.0,2601.0
1717,188,62,38,72,15,15,72,1,2.0,0.0,2593.0,2.0,0.0,2593.0
1718,188,188,12,25,5,5,25,1,28.0,133.0,1377.0,28.0,133.0,1377.0
1719,188,188,12,25,5,5,25,2,24.0,24.0,1477.5,20.0,104.0,1578.0
1720,188,188,12,25,5,5,25,3,40.333333333333336,40.333333333333336,1375.8333333333333,69.0,140.0,1273.0
1721,188,188,12,25,5,5,25,4,45.083333333333336,45.083333333333336,1439.0833333333333,88.0,92.0,1526.0
1722,188,188,12,25,5,5,25,5,33.28333333333334,33.28333333333334,1367.0833333333333,29.0,193.0,1166.0
1723,188,188,12,25,5,5,25,6,33.78333333333333,33.78333333333333,1377.2499999999998,32.0,178.0,1227.0
1724,188,188,12,25,5,5,25,7,34.49761904761905,34.49761904761905,1420.3928571428569,37.0,110.0,1529.0
1725,188,188,12,25,5,5,25,8,31.872619047619054,31.872619047619054,1466.3928571428569,16.0,55.0,1897.0
1726,188,188,12,25,5,5,25,9,35.76150793650794,35.76150793650794,1438.9484126984125,51.0,96.0,1650.0
1727,188,188,12,25,5,5,25,10,36.46150793650794,36.46150793650794,1404.3484126984124,58.0,131.0,1304.0
1728,188,188,12,25,5,5,25,11,35.55241702741703,35.55241702741703,1374.802958152958,48.0,229.0,979.0
1729,188,188,12,25,5,5,25,12,33.30241702741703,33.30241702741703,1450.9696248196244,21.0,59.0,1893.0
1730,188,188,12,25,5,5,25,13,35.148570873570876,35.148570873570876,1437.3542402042399,45.0,88.0,1716.0
1731,188,188,12,25,5,5,25,14,34.791428016428014,34.791428016428014,1413.7828116328112,40.0,124.0,1386.0
1732,188,188,12,25,5,5,25,15,34.791428016428014,34.791428016428014,1397.1161449661447,40.0,180.0,1136.0
1733,188,188,12,25,5,5,72,1,42.0,275.0,529.0,42.0,275.0,529.0
1734,188,188,12,25,5,5,72,2,30.5,30.5,973.5,19.0,80.0,1418.0
1735,188,188,12,25,5,5,72,3,33.5,33.5,882.1666666666666,28.0,129.0,1144.0
1736,188,188,12,25,5,5,72,4,32.0,32.0,874.9166666666666,22.0,133.0,1115.0
1737,188,188,12,25,5,5,72,5,35.6,35.6,846.5166666666667,40.0,171.0,973.0
1738,188,188,12,25,5,5,72,6,37.43333333333333,37.43333333333333,877.3499999999999,51.0,107.0,1158.0
1739,188,188,12,25,5,5,72,7,37.00476190476191,37.00476190476191,815.9214285714285,48.0,187.0,728.0
1740,188,188,12,25,5,5,72,8,34.75476190476191,34.75476190476191,861.5464285714285,30.0,115.0,1093.0
1741,188,188,12,25,5,5,72,9,34.75476190476191,34.75476190476191,848.2130952380952,30.0,140.0,973.0
1742,188,188,12,25,5,15,25,1,0.0,370.0,706.0,0.0,370.0,706.0
1743,188,188,12,25,5,15,25,2,0.0,0.0,937.5,0.0,195.0,1169.0
1744,188,188,12,25,5,15,72,1,15.0,527.0,162.0,15.0,527.0,162.0
1745,188,188,12,25,5,15,72,2,17.5,17.5,156.5,20.0,524.0,151.0
1746,188,188,12,25,5,15,72,3,12.166666666666666,12.166666666666666,225.5,4.0,357.0,358.0
1747,188,188,12,25,5,15,72,4,11.166666666666666,11.166666666666666,267.0,0.0,343.0,524.0
1748,188,188,12,25,5,15,72,5,24.966666666666665,24.966666666666665,226.4,69.0,333.0,321.0
1749,188,188,12,25,5,15,72,6,14.966666666666667,14.966666666666667,273.90000000000003,9.0,277.0,606.0
1750,188,188,12,25,5,15,72,7,13.823809523809524,13.823809523809524,253.32857142857145,1.0,352.0,462.0
1751,188,188,12,25,5,15,72,8,13.698809523809524,13.698809523809524,279.3285714285714,0.0,244.0,670.0
1752,188,188,12,25,5,15,72,9,13.698809523809524,13.698809523809524,269.884126984127,0.0,253.0,585.0
1753,188,188,12,25,15,5,25,1,97.0,0.0,2599.0,97.0,0.0,2599.0
1754,188,188,12,25,15,5,25,2,112.5,112.5,2533.0,128.0,13.0,2467.0
