density,directions,combination_number,ticks,burn_percentage,time_label,burn_percentage_noise,ticks_noise,mean_burn,mean_burn_noise,sd_burn,sd_burn_noise,trend_burn,trend_burn_noise,total_ticks,sample_size,sample_method,summarise_runs,datapoints,run
48,4,95,44,2.317727302827627,end,2.2794274157578807,42,1.9794745682104133,1.9666822757365472,0.5061909446413004,0.5279041828802136,0.024481357688639162,0.02597916521916415,44,198,full,full,endpoints,5
49,4,97,30,1.6819571865443423,end,1.644968686856149,39,1.4522740581690414,1.4628561968077218,0.3617114208151584,0.3600144354526469,0.0227731147114321,0.026093983184356496,30,198,full,full,endpoints,1
49,4,97,62,2.4224269853156644,end,2.4977175519375185,69,1.982611125056848,1.9864923613653451,0.5132199230811946,0.5392987533903337,0.021288905474755114,0.024109861964555813,62,198,full,full,endpoints,2
49,4,97,35,1.81824095758522,end,1.7508135749265992,27,1.5187167763280176,1.5030746933324861,0.40073348281052185,0.42125576871682313,0.03152585119798236,0.030954291218800754,35,198,full,full,endpoints,3
49,4,97,39,1.6970642738710622,end,1.6693182887016857,35,1.4490651474948755,1.463896923203207,0.3470683316429745,0.35806221219714496,0.02113202639877761,0.023771286805924725,39,198,full,full,endpoints,4
49,4,97,45,1.6725009723842863,end,1.6722620756529416,35,1.427244046847314,1.412102318598517,0.3480657503708742,0.36180249193922537,0.01735435844245646,0.018795405715053226,45,198,full,full,endpoints,5
50,4,99,41,1.9348463598112968,end,1.8248049011708396,34,1.7030877308645584,1.6886588591593126,0.39346386249606324,0.41909419682809945,0.009562667346678877,0.017993981718495283,41,198,full,full,endpoints,1
50,4,99,52,2.218614718614719,end,1.9567342577224722,49,1.843683277506807,1.8584985377163858,0.46930112214661857,0.4830496459853362,0.023445568428267394,0.024702905726548582,52,198,full,full,endpoints,2
50,4,99,40,2.3446733748602457,end,2.4540848900000034,41,1.963025075866475,1.9445225947911224,0.5459700746735465,0.5255821822418439,0.029423769720846864,0.03076227785388917,40,198,full,full,endpoints,3
50,4,99,44,1.6221374045801529,end,1.6457040582517275,38,1.4100451075641915,1.4120370521129024,0.3124818772715072,0.33280570533252213,0.01423071861016057,0.014650740173394548,44,198,full,full,endpoints,4
50,4,99,36,1.848910350085774,end,1.6453074369680942,36,1.6204439079145223,1.6147613550000923,0.3852548013408764,0.36923150682557715,0.015407586250714766,0.0205519529992852,36,198,full,full,endpoints,5
51,4,101,41,2.1838829438742087,end,2.1992280930197783,36,1.8746390315430312,1.9064151538531482,0.4742172478658647,0.4716731634066783,0.01675137485358058,0.024405359855536997,41,198,full,full,endpoints,1
51,4,101,43,2.248627744510978,end,2.190940666018731,53,1.857912082811122,1.8334578039118319,0.5079646756973175,0.5159795359636485,0.03170741849634066,0.03254839128129143,43,198,full,full,endpoints,2
51,4,101,47,1.819263527054108,end,1.8612269689838248,56,1.570361467616083,1.583269603169814,0.34116949219760784,0.33783045431454295,0.014247244488977961,0.015254747786919987,47,198,full,full,endpoints,3
51,4,101,47,2.7340823970037453,end,2.460203610087042,52,2.3005153133051772,2.271564421872139,0.631423459735563,0.6444541873758453,0.029978973651356856,0.03433676309881323,47,198,full,full,endpoints,4
51,4,101,56,1.9820552099290336,end,1.9007179913556584,58,1.6633989701173244,1.6512272756778017,0.3973514194209963,0.40361178483449167,0.01704527691647459,0.019485527462512264,56,198,full,full,endpoints,5
52,4,103,70,2.90138948399339,end,2.9470485380325746,61,2.45184025743492,2.4291862974505825,0.5785422558416072,0.5786520208507975,0.015425108649078787,0.019493348355602725,70,198,full,full,endpoints,1
52,4,103,36,1.6021115953594007,end,1.4180138775268947,27,1.391105518384384,1.3704604266039337,0.3099149297480505,0.3244104317592147,0.01889818736543922,0.023072522775776965,36,198,full,full,endpoints,2
52,4,103,48,2.549739822467095,end,2.670161312232655,43,2.062799714314866,2.080512898067066,0.6218382982634797,0.6386469123839874,0.034282216100397944,0.035713457037495566,48,198,full,full,endpoints,3
52,4,103,64,2.922087908707822,end,3.2924998288115193,65,2.334738626926271,2.3429299396714853,0.6789102033689138,0.6913885285624534,0.030319408376066108,0.030284813666247273,64,198,full,full,endpoints,4
52,4,103,139,3.1553472413687467,end,3.3271809569149005,144,2.5109000199895224,2.4963201800291386,0.5597291292338828,0.5727403949485372,0.0107220537328064,0.011853745077815099,139,198,full,full,endpoints,5
53,4,105,60,3.5068213233968386,end,3.3982601982691047,50,2.8522847927559747,2.8474321876739506,0.8301152260108257,0.8570302357455424,0.034261477633434165,0.04051880852574021,60,198,full,full,endpoints,1
53,4,105,67,2.9621848739495795,end,3.011422553748508,66,2.43366003117665,2.4241477396094058,0.7010688408761905,0.7213085113681001,0.02534347072162197,0.028840673849798507,67,198,full,full,endpoints,2
53,4,105,104,6.0674631909244505,end,6.245916682241074,103,4.41961301732301,4.389068583969635,1.668463103127833,1.6895014668233987,0.05496259884227016,0.05355408763828366,104,198,full,full,endpoints,3
53,4,105,35,2.046827567551321,end,2.1501253216685576,38,1.7572575000966093,1.772609203412763,0.4511287809668181,0.4481914061851802,0.024044964082834908,0.025108879973156417,35,198,full,full,endpoints,4
53,4,105,79,4.016341734506894,end,3.962922179634723,83,3.2487258686965057,3.270692121481844,0.9626251229397628,0.9728069669499015,0.027369735080991057,0.032773201843708875,79,198,full,full,endpoints,5
54,4,107,95,4.489940409463685,end,4.37968335490009,90,3.6119504022904625,3.6154703436771314,1.0203240047140143,1.0296539936858973,0.025188688236655668,0.02877379421466371,95,198,full,full,endpoints,1
54,4,107,68,3.927474604299551,end,3.9309453952244398,70,2.9632370311696614,2.9418614471487428,1.0122597239533015,1.0248926317828504,0.0451541346816158,0.04709268372307267,68,198,full,full,endpoints,2
54,4,107,79,4.565146915799711,end,4.555745140553786,81,3.2733219948600083,3.2882447866805453,1.1552429030378393,1.2184724733722008,0.048136905288182895,0.04914299528793532,79,198,full,full,endpoints,3
54,4,107,57,3.174884187542416,end,3.2431133524044147,57,2.6054114661709598,2.6328057459128185,0.7445938722252189,0.7465594444753048,0.028842465551326295,0.03136593390363909,57,198,full,full,endpoints,4
54,4,107,73,4.886717014660151,end,4.751423682988274,68,3.6326422148248674,3.604530071754495,1.302086611413573,1.3430464729809013,0.061454168517695806,0.05816645832742316,73,198,full,full,endpoints,5
55,4,109,155,6.529358940934504,end,7.017577689599945,150,5.222515327276244,5.216055962981998,1.47742541497248,1.517164743098844,0.017844210770255806,0.023413577331639353,155,198,full,full,endpoints,1
55,4,109,41,2.7919369786839665,end,2.7495130940374493,37,2.2456853681141076,2.252198943245004,0.6818589233972304,0.699354901499841,0.048035548788560825,0.047924895062654925,41,198,full,full,endpoints,2
55,4,109,98,6.042234727620816,end,6.167482986305246,94,4.516121584678427,4.531017386164555,1.5935450607180723,1.5802688398754394,0.048964436966989613,0.05081123824756364,98,198,full,full,endpoints,3
55,4,109,55,3.9102749638205503,end,3.9360479831118775,51,3.054124457308249,3.0660915900445374,0.9854741706761101,0.9922064816635177,0.04905933429811864,0.0520634374433368,55,198,full,full,endpoints,4
55,4,109,176,11.70889737359713,end,12.433816172914742,170,7.807586012853281,7.90027007744719,3.309813114057421,3.322670464141464,0.06539388991866688,0.06422336601832088,176,198,full,full,endpoints,5
56,4,111,209,10.844264860711949,end,10.75505239413461,219,7.731691447397353,7.723118473952742,2.7517059686116574,2.7668011994254447,0.04179968988740235,0.04189934864312309,209,198,full,full,endpoints,1
56,4,111,121,7.424091233071989,end,7.473879780748043,123,5.721835735702126,5.726463446903594,1.9142475560236052,1.9613012306993132,0.040928620871641314,0.04600544012374794,121,198,full,full,endpoints,2
56,4,111,154,9.18500824660183,end,9.299481917504417,159,6.011986932478316,5.985482480413527,2.5025534811985155,2.52100046270438,0.05511275772323368,0.055420499664791824,154,198,full,full,endpoints,3
56,4,111,258,12.106606180890276,end,11.996390010416766,259,8.370862208038542,8.397638587583671,2.936071328328088,2.964544308503061,0.034732066912389836,0.03668968208481736,258,198,full,full,endpoints,4
56,4,111,121,7.448494453248812,end,6.901690675440656,115,5.510218782801984,5.452673003422071,1.9881999722823491,1.9627400335065635,0.04924156667421327,0.050553969538993604,121,198,full,full,endpoints,5
57,4,113,210,15.89059484856112,end,15.534579320908774,207,10.427035931692362,10.4672606509963,4.482034285511189,4.488759545053002,0.07321735008208871,0.07242349711247587,210,198,full,full,endpoints,1
57,4,113,227,18.017840560542535,end,17.790458191328376,224,10.783387767715947,10.752752986586525,5.089433211749722,5.095509836983793,0.07671460439968832,0.07654208439788134,227,198,full,full,endpoints,2
57,4,113,116,8.194424989494326,end,8.433757763065463,111,5.771575271336177,5.772643726664274,2.260138374497481,2.2577500403451998,0.06573042876549212,0.0647673953526163,116,198,full,full,endpoints,3
57,4,113,232,13.233280232525644,end,12.290850810522262,237,9.597621642771303,9.583528895128584,3.626661256072176,3.6353706468991116,0.0462408947359061,0.04876210645001989,232,198,full,full,endpoints,4
57,4,113,161,10.39935074021213,end,10.48944783891733,168,7.750269293672724,7.7140322169900415,2.844046594258777,2.8529482735327356,0.04851586594969805,0.05259370593229662,161,198,full,full,endpoints,5
58,4,115,239,19.06933304032524,end,18.65930886965997,232,12.508016729045822,12.444276659168484,5.539400165903773,5.585088136942627,0.0815844412701901,0.07938831462510783,239,198,full,full,endpoints,1
58,4,115,256,16.187773767872393,end,16.854102263179772,266,11.028336266150582,10.998342925612416,4.3244048647241105,4.374140941482404,0.05739368393986981,0.05691050245933979,256,198,full,full,endpoints,2
58,4,115,275,18.312101910828023,end,19.409523747157657,271,12.001757083241818,11.961239536119889,5.281904638702588,5.3058310206113255,0.06472823661109654,0.06516153819234882,275,198,full,full,endpoints,3
58,4,115,706,32.27722772277228,end,33.25629783163042,714,17.612605453179878,17.63373063378046,8.46260908033369,8.480897505772054,0.04150339505249619,0.04092871222010276,706,198,full,full,endpoints,4
58,4,115,217,13.272997359154928,end,13.354793472398255,219,9.597086044492762,9.598157079469255,3.613908900385467,3.6956721959193257,0.051480759557344005,0.052879151598146136,217,198,full,full,endpoints,5
59,4,117,455,33.629609617722544,end,33.8659096220262,460,22.271060291862668,22.223540264202956,9.514620948948133,9.55707333227682,0.06789566107623508,0.06884508747525174,455,198,full,full,endpoints,1
59,4,117,841,68.61471861471861,end,68.18437024516166,835,41.19561398767701,41.20583198224774,20.84549472354954,20.86718142450892,0.08303845885014717,0.08367261065998022,841,198,full,full,endpoints,2
59,4,117,361,29.49440474585412,end,28.36022365060344,357,18.84513267230294,18.842637564429253,8.644551444768274,8.584878574929476,0.08406860695444078,0.08184781473135953,361,198,full,full,endpoints,3
59,4,117,221,16.89243887959415,end,17.57448288072214,227,10.841889282521297,10.767074841623398,5.045546231254997,5.0434485377611145,0.07899775182699069,0.07803791089962903,221,198,full,full,endpoints,4
59,4,117,392,25.154090526487277,end,25.984122674639863,398,16.384444434593192,16.39420285867224,6.793885710691808,6.758348853594834,0.056301952851392965,0.05726311519218845,392,198,full,full,endpoints,5
60,4,119,434,48.873419066850886,end,48.7910830206692,431,29.936419831389987,29.989491441575623,14.541963627845947,14.628041334497567,0.116424482538461,0.11539886153838792,434,198,full,full,endpoints,1
60,4,119,480,66.77791021056814,end,66.76685817654807,482,40.33466869730279,40.401361522360624,21.12582500104338,21.210382575665633,0.15406532101881787,0.15307762336685968,480,198,full,full,endpoints,2
60,4,119,601,74.20329816002969,end,75.0851388615271,606,43.07541410514794,42.91344351009528,22.857838639426856,23.166245682153086,0.1345331444369845,0.13356722784041702,601,198,full,full,endpoints,3
60,4,119,775,71.68850657877107,end,69.69284180562273,775,39.760735183393884,39.693650432860196,22.345742426849252,22.30043508152809,0.09888436155345535,0.09789652143306883,775,198,full,full,endpoints,4
60,4,119,548,44.50928381962865,end,46.95991368070548,541,28.526883385931963,28.546822374402755,13.111553280049371,13.261725893230476,0.08319266939956599,0.08229065548993936,548,198,full,full,endpoints,5
61,4,121,547,82.40102371252482,end,81.49445614969834,551,44.28518202569651,44.242431490480534,25.063578137566836,25.326531354575984,0.1578245421222913,0.1592592065683868,547,198,full,full,endpoints,1
61,4,121,539,83.95664664403239,end,82.6301932787838,541,44.89845341018717,45.07315741151898,26.73284567135083,26.870120339000813,0.16995486554104414,0.1708952714012977,539,198,full,full,endpoints,2
61,4,121,556,69.1501594104427,end,65.77078461311547,563,41.55228527155801,41.47337471881833,20.25381299832035,20.448216850295587,0.12432441069809917,0.1254485108948162,556,198,full,full,endpoints,3
61,4,121,518,82.06527415143603,end,86.98937169866889,519,45.41819813099186,45.58606795803404,24.046015984011532,24.493351919329697,0.1607869330256847,0.16241904136480198,518,198,full,full,endpoints,4
61,4,121,705,81.01674609995572,end,81.43918158799491,712,49.714802999717215,49.557251832525075,25.193591901780895,25.233926106526955,0.12631195145454072,0.12332175741144435,705,198,full,full,endpoints,5
62,4,123,504,86.60003083406136,end,84.21575397214322,512,48.355277110930025,48.487307986333704,27.133986177968296,27.20313173460459,0.19056100207661583,0.18660586944555974,504,198,full,full,endpoints,1
62,4,123,501,89.40720392287747,end,86.05450450147708,493,49.4170140886874,49.53317359631846,28.58098809984443,28.630687545405515,0.20080971298387146,0.19765065645589314,501,198,full,full,endpoints,2
62,4,123,480,86.30632943895236,end,84.88830735676703,485,47.82277891898832,47.950500298124915,28.886707235118706,28.92397619602436,0.2082084980369972,0.20717926560129424,480,198,full,full,endpoints,3
62,4,123,506,87.92903972232935,end,88.97162337750467,515,50.34395837175897,50.58101676436275,28.34743921845692,28.499672696056024,0.19422840696461988,0.19423977705312945,506,198,full,full,endpoints,4
62,4,123,445,89.96983023113111,end,91.11740307262016,454,47.39518432803749,47.23697340246933,28.266683388009707,28.35412797293868,0.22155407077878936,0.2196296969076412,445,198,full,full,endpoints,5
63,4,125,485,91.9995956839259,end,87.22566289302196,482,52.39850871975868,52.405727561094984,29.076511688070738,29.00698162862569,0.214376139369886,0.20713201370019063,485,198,full,full,endpoints,1
63,4,125,476,89.80311564418734,end,93.51298477114103,481,50.81169703381428,50.65810919188203,29.91867696399569,30.302280500243505,0.22413893274638885,0.22113957902068504,476,198,full,full,endpoints,2
63,4,125,450,91.61779575328616,end,92.37352246841928,451,50.80961689697787,50.858991299635726,29.13903389053719,29.48154535898049,0.22832188556884347,0.22720111242868754,450,198,full,full,endpoints,3
63,4,125,459,90.70314277767945,end,89.40077794823355,469,49.6060049656523,49.62734353958715,27.57498081256523,27.76477102545619,0.20962224041792193,0.2086184141882354,459,198,full,full,endpoints,4
63,4,125,471,90.20901536136994,end,95.58245021321352,473,53.81142796955208,53.65246741385992,30.13949895897573,30.46371853010705,0.2363528617301305,0.22737415673102804,471,198,full,full,endpoints,5
64,4,127,441,93.74004777070064,end,85.90320352612468,446,52.72911115082976,52.92764608297487,30.010810795793873,30.349434869961588,0.24171541368271676,0.23788657959266224,441,198,full,full,endpoints,1
64,4,127,422,92.9889022195561,end,98.01790217054769,429,49.65021213766725,49.60739514617234,28.110617640872007,28.35723660325747,0.23142384101795993,0.23090279116972126,422,198,full,full,endpoints,2
64,4,127,453,92.92190114638228,end,97.32521780348549,446,51.281352778171524,51.64467100746804,30.31515431478018,30.481347489694592,0.23591284212178845,0.2325548826146834,453,198,full,full,endpoints,3
64,4,127,442,93.3361598124548,end,91.98337076574919,445,52.26391046959991,52.225644988701184,30.579483641695358,30.342041901833028,0.24684425981281108,0.23823357859675956,442,198,full,full,endpoints,4
64,4,127,429,93.49245104389855,end,93.4293509695454,429,52.62725880095953,52.92372304498808,29.674557500876492,29.576012718591315,0.24603043855045503,0.2384568375523408,429,198,full,full,endpoints,5
65,4,129,432,95.14565483476132,end,92.66691365947379,439,54.472579219366246,54.5287424919072,30.634866332028256,30.967004844362847,0.2548998743512723,0.24997485380871373,432,198,full,full,endpoints,1
65,4,129,396,94.3167899661947,end,98.37421990956108,396,50.62525702866696,50.42917174455746,29.216845375667813,29.174703102225184,0.2583096852683465,0.2539772473667775,396,198,full,full,endpoints,2
65,4,129,392,94.35242808840104,end,88.30468269828236,390,50.9749618228239,50.80910584148251,29.63946494906902,29.736927431518648,0.26593175468739094,0.26208115107739605,392,198,full,full,endpoints,3
65,4,129,395,95.13402263929044,end,96.57297213966197,395,51.608451555156364,51.57057088833924,29.317983535403396,29.49398302593437,0.2603923044825676,0.25739206991865804,395,198,full,full,endpoints,4
65,4,129,430,90.72725935730568,end,90.89977991059264,423,53.21934866391795,53.086994072113214,29.27694521297394,29.20037201658166,0.2483429068220765,0.23763088000191115,430,198,full,full,endpoints,5
66,4,131,375,96.24192459743516,end,104.90922041167259,373,50.591116253656025,50.52386279621697,29.509143285661022,29.749632111862624,0.273230495553732,0.2728404126614955,375,198,full,full,endpoints,1
66,4,131,413,94.80736208189228,end,92.82890613477288,423,52.39256886338039,52.55174826397639,30.826444947971417,30.949680037198636,0.26421297861356396,0.25947329214574666,413,198,full,full,endpoints,2
66,4,131,390,95.26943942133816,end,99.44730522627836,397,51.228580701998425,51.28231210815547,29.677972193885186,29.612254660306277,0.2648755704813576,0.2618439950861386,390,198,full,full,endpoints,3
66,4,131,399,95.4015481373972,end,94.6390936433242,403,52.218293678075206,52.485850207950726,30.018998015852812,30.08199977889232,0.26590538789627927,0.26010974784757906,399,198,full,full,endpoints,4
66,4,131,406,95.5622369212267,end,99.53085901939878,402,53.48222839014304,53.42796283774794,29.803239104924433,30.152669168702793,0.26073948051567103,0.25662404327909993,406,198,full,full,endpoints,5
67,4,133,367,96.89523493275776,end,102.07419060326026,373,51.0649620208301,51.05278505623732,29.627977446348105,29.998921405155244,0.28100045715169475,0.2817119140170728,367,198,full,full,endpoints,1
67,4,133,391,96.0866044207317,end,93.32629050840517,384,52.18641933012601,52.156498529858304,30.162101243415652,30.494104933537802,0.2715737992083868,0.2691425113067601,391,198,full,full,endpoints,2
67,4,133,385,96.58865434725443,end,95.18450434065697,389,51.35800920649478,51.101720469362824,30.34770136565592,30.51345232943937,0.27478073462055186,0.27293033131920147,385,198,full,full,endpoints,3
67,4,133,370,96.2051452439719,end,90.93984540800818,372,51.50265036253265,51.66140649615197,29.810046039631555,29.782140984012763,0.2821023985823682,0.277634778616964,370,198,full,full,endpoints,4
67,4,133,377,97.30541755382067,end,94.08022350704557,367,52.652934055983415,52.9113448853828,30.54206713766432,30.810496795895233,0.2862281402792408,0.28294294196111847,377,198,full,full,endpoints,5
68,4,135,362,97.4822918858265,end,100.23733855225879,365,51.59889970303399,51.342352780788055,30.043455589458215,30.273601955061228,0.28938367621014516,0.2873760697077897,362,198,full,full,endpoints,1
68,4,135,374,96.79075437198182,end,95.91693121427603,379,52.827356141609314,52.97558589280318,30.243473337530144,30.33363995863309,0.2857506737026107,0.27946811343747646,374,198,full,full,endpoints,2
68,4,135,367,96.6879913127641,end,95.43672689736354,376,51.07749422747403,50.79401548263157,29.630998932004406,29.674243546894235,0.2812754163893455,0.2787003342328794,367,198,full,full,endpoints,3
68,4,135,368,97.04406938584154,end,90.93233093692572,375,52.18360163272794,52.3633799756995,30.19193869649254,30.50115627134083,0.2876806914944283,0.28538438317817855,368,198,full,full,endpoints,4
68,4,135,370,97.55278198996852,end,99.49397711047864,365,52.923527983833594,52.77604822783531,30.65433673638782,30.652226617484892,0.29265778885811233,0.28524165396370793,370,198,full,full,endpoints,5
69,4,137,358,97.85625374579318,end,98.26902489036524,362,52.59924887107878,52.49142204983629,30.347146329475777,30.524259625636265,0.2977624929125552,0.2943162202066505,358,198,full,full,endpoints,1
69,4,137,360,97.3889555822329,end,98.16675946740149,363,52.41898682549943,52.08185916841541,30.019593199404053,30.42784415552342,0.29187009058258784,0.2896931207861802,360,198,full,full,endpoints,2
69,4,137,363,97.46773857238838,end,98.62043117238863,362,52.329796800123866,52.27521514206489,30.30261453268169,30.211064297447855,0.2934194765161103,0.2870225849546186,363,198,full,full,endpoints,3
69,4,137,348,97.91122111447804,end,101.32030037786976,348,51.681543975068976,51.802325275609356,29.81519139154312,30.055967099746496,0.2986160785221279,0.2980169421238019,348,198,full,full,endpoints,4
69,4,137,370,97.7954388389772,end,95.78494379091838,378,53.228718006188636,53.06450102540852,30.323939288642553,30.58277714913918,0.28867531326508206,0.2851684293189889,370,198,full,full,endpoints,5
70,4,139,354,98.38782924613987,end,97.38938863281992,360,53.4029734139996,53.4819558302537,30.599523910723104,30.99270077838486,0.30481380563124477,0.3027267987331868,354,198,full,full,endpoints,1
70,4,139,351,97.62830570525504,end,92.53775824629771,355,52.488243822350285,52.48673491156655,30.145854357892603,30.28636587009548,0.30147337783027717,0.2977661620048721,351,198,full,full,endpoints,2
70,4,139,350,97.77910201462264,end,94.93851360192338,345,51.41652887691255,51.10397542380635,30.000646389787928,29.9818994632322,0.2987411473493615,0.29478106940406057,350,198,full,full,endpoints,3
70,4,139,347,98.38595691325658,end,95.59378630313532,357,52.53821408427941,52.57879273873557,30.33190224654265,30.47227970567748,0.305996786039162,0.3017617794718596,347,198,full,full,endpoints,4
70,4,139,361,98.30585663539485,end,101.98050690831376,370,53.66792534425454,53.73155485116744,30.762286199608315,30.756274592801848,0.30135229585959533,0.2936791947151212,361,198,full,full,endpoints,5
71,4,141,344,98.60548405148292,end,97.55687737909551,337,53.015968037896435,53.22537514165,30.491767885418387,30.271837560209743,0.3111359820928931,0.30345313439951704,344,198,full,full,endpoints,1
71,4,141,345,98.28177923330568,end,96.28016697113426,345,52.89159058791862,52.62218834853614,30.314429602403628,30.34634585565244,0.30808504324872504,0.30253239254488007,345,198,full,full,endpoints,2
71,4,141,367,97.98356139637808,end,98.3650219766853,377,54.79844227778297,54.916786970625225,31.173343778171603,31.08047190557817,0.3045046768199217,0.29489431336042715,367,198,full,full,endpoints,3
71,4,141,341,98.36956521739133,end,101.57859886602715,339,52.354075532741575,52.49097433986364,30.20510805663191,30.251178867624315,0.3094828624316639,0.305131258141881,341,198,full,full,endpoints,4
71,4,141,347,98.35461247976984,end,100.97175305962307,352,52.374995271204824,52.64276640316086,30.513493531570322,31.030634545548885,0.30886776413660055,0.3073348070090035,347,198,full,full,endpoints,5
72,4,143,334,98.80079505300353,end,94.13823803718199,336,52.52157566492457,52.320228172642686,30.36367109651721,30.25214026721498,0.3177896671606064,0.31189574232373213,334,198,full,full,endpoints,1
72,4,143,348,98.47459875315027,end,96.59787824276094,345,53.84021606166453,53.88495450173877,30.75576602489835,30.765326465298077,0.3125167311796838,0.3052315576646384,348,198,full,full,endpoints,2
72,4,143,338,98.97545971543006,end,98.72591964673688,345,52.81656595235031,53.107219995872256,30.24575378215798,30.42450051797407,0.31337076987759643,0.309865371166928,338,198,full,full,endpoints,3
72,4,143,355,98.62807576562224,end,96.97018382139171,354,54.732060267428615,54.66384880704644,31.12818213692381,31.06584115620215,0.31201506450968386,0.303082820506076,355,198,full,full,endpoints,4
72,4,143,340,98.7402651841066,end,96.66540377498748,330,52.95531555662837,52.88635861178416,30.22677496465426,30.470744850232343,0.3112409078564323,0.3100136001224763,340,198,full,full,endpoints,5
73,4,145,328,98.95894587825327,end,100.72142083898372,323,52.33387250566396,52.62832225812654,30.30670783115731,30.456127910572754,0.32260332754966137,0.31948660360705217,328,198,full,full,endpoints,1
73,4,145,331,98.9757812670612,end,99.38661092897988,333,52.265966590223634,52.282037128404404,30.516402711410894,30.86071749398626,0.32254336732836875,0.32242570606941817,331,198,full,full,endpoints,2
73,4,145,334,99.15550124383536,end,95.58356630841283,326,53.08984440232266,53.364437465356204,30.668717504795122,30.847412336401355,0.32206805981519027,0.3186362680548409,334,198,full,full,endpoints,3
73,4,145,339,99.1757644295594,end,100.13295155040689,335,53.34807168997385,53.465156593546986,30.66250816276926,30.60587952643536,0.31583991169744974,0.31175191912928435,339,198,full,full,endpoints,4
73,4,145,336,99.00084895187096,end,89.66104440426125,334,53.05068107915362,52.99798758313736,30.41776379309068,30.487057917597753,0.31705420795553174,0.3137133974941049,336,198,full,full,endpoints,5
74,4,147,326,99.17895370330568,end,98.3873742456717,324,52.58954093614521,52.5418439991045,30.43134334211022,30.62472448824666,0.32624438279340917,0.324054031382979,326,198,full,full,endpoints,1
74,4,147,330,99.12501885735222,end,103.37410225385915,340,53.15226356798737,52.88205930483818,30.523098233818097,30.83174259360002,0.3234158354737655,0.3219274329739377,330,198,full,full,endpoints,2
74,4,147,326,99.23350199160296,end,104.18696414935323,316,52.71947755343579,52.5220891486827,30.155532715609507,30.070269151201533,0.3229626439875121,0.318102362214383,326,198,full,full,endpoints,3
74,4,147,331,99.211240894789,end,102.19238537224243,336,53.398742709678494,53.53036382478592,30.456504669360594,30.88359349245743,0.3225931105823321,0.3209124815398433,331,198,full,full,endpoints,4
74,4,147,332,99.23330390024336,end,98.17599224516485,327,53.50783964146812,53.516058039394885,30.66595323502589,30.947105019214227,0.3248171877308272,0.3209679077756456,332,198,full,full,endpoints,5
75,4,149,320,99.39083924098992,end,103.18560822174902,328,52.640894956913016,52.711212581498145,30.47110888355453,30.657890239125646,0.3327626136133156,0.3298864985832477,320,198,full,full,endpoints,1
75,4,149,323,99.29839481237376,end,95.99046927330949,315,52.754628083098645,52.488536352778766,30.381650712171716,30.49930025615825,0.328397020222257,0.3253851541625021,323,198,full,full,endpoints,2
75,4,149,326,99.28840696344614,end,102.40358327251806,319,53.4606096718341,53.65888414329997,30.530061720925893,30.721842182594255,0.3287192589390992,0.32483131196789716,326,198,full,full,endpoints,3
75,4,149,327,99.31030078549075,end,98.95538601442472,321,52.96668374184543,52.9279050354497,30.53662845622527,30.916739305421032,0.32685143793771415,0.3258113759829853,327,198,full,full,endpoints,4
75,4,149,325,99.35410092967112,end,101.49906766198505,334,53.318298736057784,53.73002505728784,30.843290125089137,31.172816727630643,0.3340074835324788,0.33095702069278,325,198,full,full,endpoints,5
76,4,151,318,99.50144538941724,end,100.03670223605005,313,52.77337964481706,52.48396247754813,30.57564676356527,30.358296789650698,0.3358222271875965,0.32920486867974413,318,198,full,full,endpoints,1
76,4,151,323,99.40607357971837,end,99.75960679721125,326,53.577836692423254,53.720622900333524,30.670951227626425,30.758047372242128,0.3336333878422904,0.3288628059002335,323,198,full,full,endpoints,2
76,4,151,323,99.43210288959412,end,105.78695185530005,333,53.27079932216397,53.54826382204214,30.519915522241178,30.74697783599746,0.331148606180443,0.3291018510667708,323,198,full,full,endpoints,3
76,4,151,323,99.44273353864205,end,99.02234816903939,328,53.325745979036256,53.34813504009676,30.621665044297107,30.597861267539606,0.3327308778131315,0.3265413057159664,323,198,full,full,endpoints,4
76,4,151,326,99.36582600113395,end,100.57540247934601,321,53.97430607185596,53.858154735212125,30.88761748072942,30.905047323281078,0.33423129651684286,0.32582312707423244,326,198,full,full,endpoints,5
77,4,153,316,99.56175710594314,end,96.30149129926548,319,53.040421286756285,52.84599010545033,30.678889747962188,30.685652026752937,0.3398499105706777,0.3347845238776487,316,198,full,full,endpoints,1
77,4,153,319,99.51720851204908,end,92.00139063859065,322,53.011982455118165,53.14624095776133,30.692463024989475,30.781342867531006,0.3377468349184641,0.3329285434103584,319,198,full,full,endpoints,2
77,4,153,319,99.53689346482253,end,98.40063544132163,317,53.11895342693068,53.071075435079756,30.5524527578654,30.74623947587443,0.3352901043813915,0.3312449681757467,319,198,full,full,endpoints,3
77,4,153,319,99.52717695609796,end,99.32116877020299,313,53.242675328631584,53.31389870233278,30.735519347778386,30.704387214867534,0.3379687014997632,0.3305233410130971,319,198,full,full,endpoints,4
77,4,153,316,99.63071463937943,end,98.5242108301631,311,53.144598943720084,53.224693569175685,30.481652655868277,30.138484650516755,0.33736383683506344,0.3292440424583696,316,198,full,full,endpoints,5
78,4,155,312,99.6183907107728,end,99.79544772081191,305,53.112100148761165,53.06128871250482,30.684426770969637,30.663712379355307,0.3441023921056386,0.3391937354477981,312,198,full,full,endpoints,1
